"Page Title","Post Title","Published Date","Found Date","Channel","Link","Description","Category","Author","Content"
"Deutsche Welle: DW-WORLD.DE","France comes under fire for its anti-terrorism policy in West Africa","2011-01-13T20:22:00Z","2011-01-13T20:22:00Z","www.dw-world.de","http://www.dw-world.de/dw/article/0,,14766065,00.html?maca=en-rss-en-all-1573-rdf","Deutsche Welle: DW-WORLD.DE","Europe","","| 13.01.2011 France comes under fire for its anti-terrorism policy in West Africa Großansicht des Bildes mit der Bildunterschrift: France insists that terrorism must be met with force Al Qaeda has claimed responsibility for the kidnapping of two Frenchmen who died last Saturday in a failed rescue attempt. In France meanwhile Sarkozy's policy in West Africa is coming under increased criticism. Al Qaeda on Thursday confirmed it was behind the abduction of the two Frenchmen who died during a failed rescue attempt by the French military over the weekend. Special forces had on Saturday tried to rescue them from the hands of their - then still unknown - kidnappers. Yet as President Nicolas Sarkozy's government is warning all tourists not to visit Niger, Mauritania or Mali, French policy in West Africa is coming under increasing criticism from within France. Members of the French tourist industry go as far as saying that in fact it's French armed intervention against al Qaeda terrorists in the region that is to blame for French citizens being in grave danger right across West Africa. Losing the battle for hearts and minds Großansicht des Bildes mit der Bildunterschrift: Visiting the Sahara in Niger is getting increasingly dangerous ""The operations of al Qaeda in the Maghreb are going to change into a general attack against the French, not only in the desert regions but as far south as Burkina Faso and Senegal,"" warned Maurice Freund, head of travel company Point Afrique. Three years ago his company was taking some 72,000 French tourists to the region. Now, he is thinking about giving up his business - and he blames the French government for aggravating the situation. ""Armed intervention and the presence of the French army in the region is seen by local people as an act of aggression, as an attack against their own dignity. So we are going to be picked off like rabbits in Ouagadougou, in Bamako, maybe even in Dakar,"" he said. The failed rescue attempt on Saturday was just the latest in a string of French military engagements against al Qaeda in the Maghreb in support of local authorities there. The French army mobilized reconnaissance aircrafts, helicopters and special forces commandos stationed to free the aid worker and the friend visiting him and Paris insists that there's no alternative to its approach. Finding the right approach ""What is the right thing to do when you're confronted with terrorism?"" Foreign Ministry spokesman Bernard Valero asked. Großansicht des Bildes mit der Bildunterschrift: The hostages died in a rescue attempt near the border to Mali ""You have to resist! You have to stand up to them! When our fellow citizens are kidnapped, it's not possible to do nothing! Shaking hands and negotiating with terrorists is unacceptable and ineffective from a security perspective. There has been no government mistake."" Meanwhile, initial conclusions from the autopsies carried out on the two hostages' bodies have shed doubt on the French government's claim that both were executed by Al Qaida at the start of the French military intervention. Though one of the men was killed by a bullet shot at close range to the head, the other may have died from burns sustained when the vehicle he was being driven in was hit by a French missile. The French government has said two of its citizens kidnapped from a restaurant in the capital Niamey in the African country of Niger have been killed during a rescue operation. (09.01.2011) France rejects demands from al Qaeda hostage-takers France has rejected demands from an al Qaeda cell calling for the country to pull out its troops from Afghanistan. The hostage-takers said France must negotiate the release of hostages with Osama bin Laden directly. (19.11.2010) France on alert for potential terror threat France is on alert for possible terrorism after intelligence suggested a female suicide bomber was planning an attack. The French interior minister says the country is facing a ""real terrorist threat."" (21.09.2010) Islamic terrorism finding a safehaven in Africa Since the attacks of September 11, the West has focused its counterterrorism efforts in Central Asia. But with al Qaeda under pressure in Pakistan and Afghanistan, Islamic militants have found a new home in Africa. (24.08.2010) We're sorry, due to legal issues this content can not be transmitted as live stream. If you are inside the United States, it is still possible for you to enjoy DW-TV. For more information, please click Italians hard hit by plastic bag ban Analysis, background and commentary on issues tied to dialogue with the Islamic World."
"Deutsche Welle: DW-WORLD.DE","France comes under fire for its anti-terrorism policy in West Africa","2011-01-13T20:22:00Z","2011-01-13T20:22:00Z","www.dw-world.de","http://www.dw-world.de/dw/article/0,,14766065,00.html?maca=en-rss-en-all-1573-rdf","Deutsche Welle: DW-WORLD.DE","Europe","","| 13.01.2011 France comes under fire for its anti-terrorism policy in West Africa Großansicht des Bildes mit der Bildunterschrift: France insists that terrorism must be met with force Al Qaeda has claimed responsibility for the kidnapping of two Frenchmen who died last Saturday in a failed rescue attempt. In France meanwhile Sarkozy's policy in West Africa is coming under increased criticism. Al Qaeda on Thursday confirmed it was behind the abduction of the two Frenchmen who died during a failed rescue attempt by the French military over the weekend. Special forces had on Saturday tried to rescue them from the hands of their - then still unknown - kidnappers. Yet as President Nicolas Sarkozy's government is warning all tourists not to visit Niger, Mauritania or Mali, French policy in West Africa is coming under increasing criticism from within France. Members of the French tourist industry go as far as saying that in fact it's French armed intervention against al Qaeda terrorists in the region that is to blame for French citizens being in grave danger right across West Africa. Losing the battle for hearts and minds Großansicht des Bildes mit der Bildunterschrift: Visiting the Sahara in Niger is getting increasingly dangerous ""The operations of al Qaeda in the Maghreb are going to change into a general attack against the French, not only in the desert regions but as far south as Burkina Faso and Senegal,"" warned Maurice Freund, head of travel company Point Afrique. Three years ago his company was taking some 72,000 French tourists to the region. Now, he is thinking about giving up his business - and he blames the French government for aggravating the situation. ""Armed intervention and the presence of the French army in the region is seen by local people as an act of aggression, as an attack against their own dignity. So we are going to be picked off like rabbits in Ouagadougou, in Bamako, maybe even in Dakar,"" he said. The failed rescue attempt on Saturday was just the latest in a string of French military engagements against al Qaeda in the Maghreb in support of local authorities there. The French army mobilized reconnaissance aircrafts, helicopters and special forces commandos stationed to free the aid worker and the friend visiting him and Paris insists that there's no alternative to its approach. Finding the right approach ""What is the right thing to do when you're confronted with terrorism?"" Foreign Ministry spokesman Bernard Valero asked. Großansicht des Bildes mit der Bildunterschrift: The hostages died in a rescue attempt near the border to Mali ""You have to resist! You have to stand up to them! When our fellow citizens are kidnapped, it's not possible to do nothing! Shaking hands and negotiating with terrorists is unacceptable and ineffective from a security perspective. There has been no government mistake."" Meanwhile, initial conclusions from the autopsies carried out on the two hostages' bodies have shed doubt on the French government's claim that both were executed by Al Qaida at the start of the French military intervention. Though one of the men was killed by a bullet shot at close range to the head, the other may have died from burns sustained when the vehicle he was being driven in was hit by a French missile. The French government has said two of its citizens kidnapped from a restaurant in the capital Niamey in the African country of Niger have been killed during a rescue operation. (09.01.2011) France rejects demands from al Qaeda hostage-takers France has rejected demands from an al Qaeda cell calling for the country to pull out its troops from Afghanistan. The hostage-takers said France must negotiate the release of hostages with Osama bin Laden directly. (19.11.2010) France on alert for potential terror threat France is on alert for possible terrorism after intelligence suggested a female suicide bomber was planning an attack. The French interior minister says the country is facing a ""real terrorist threat."" (21.09.2010) Islamic terrorism finding a safehaven in Africa Since the attacks of September 11, the West has focused its counterterrorism efforts in Central Asia. But with al Qaeda under pressure in Pakistan and Afghanistan, Islamic militants have found a new home in Africa. (24.08.2010) We're sorry, due to legal issues this content can not be transmitted as live stream. If you are inside the United States, it is still possible for you to enjoy DW-TV. For more information, please click Italians hard hit by plastic bag ban Analysis, background and commentary on issues tied to dialogue with the Islamic World."
"Deutsche Welle: DW-WORLD.DE","France comes under fire for its anti-terrorism policy in West Africa","2011-01-13T20:22:00Z","2011-01-13T20:22:00Z","www.dw-world.de","http://www.dw-world.de/dw/article/0,,14766065,00.html?maca=en-rss-en-all-1573-rdf","Deutsche Welle: DW-WORLD.DE","Europe","","| 13.01.2011 France comes under fire for its anti-terrorism policy in West Africa Großansicht des Bildes mit der Bildunterschrift: France insists that terrorism must be met with force Al Qaeda has claimed responsibility for the kidnapping of two Frenchmen who died last Saturday in a failed rescue attempt. In France meanwhile Sarkozy's policy in West Africa is coming under increased criticism. Al Qaeda on Thursday confirmed it was behind the abduction of the two Frenchmen who died during a failed rescue attempt by the French military over the weekend. Special forces had on Saturday tried to rescue them from the hands of their - then still unknown - kidnappers. Yet as President Nicolas Sarkozy's government is warning all tourists not to visit Niger, Mauritania or Mali, French policy in West Africa is coming under increasing criticism from within France. Members of the French tourist industry go as far as saying that in fact it's French armed intervention against al Qaeda terrorists in the region that is to blame for French citizens being in grave danger right across West Africa. Losing the battle for hearts and minds Großansicht des Bildes mit der Bildunterschrift: Visiting the Sahara in Niger is getting increasingly dangerous ""The operations of al Qaeda in the Maghreb are going to change into a general attack against the French, not only in the desert regions but as far south as Burkina Faso and Senegal,"" warned Maurice Freund, head of travel company Point Afrique. Three years ago his company was taking some 72,000 French tourists to the region. Now, he is thinking about giving up his business - and he blames the French government for aggravating the situation. ""Armed intervention and the presence of the French army in the region is seen by local people as an act of aggression, as an attack against their own dignity. So we are going to be picked off like rabbits in Ouagadougou, in Bamako, maybe even in Dakar,"" he said. The failed rescue attempt on Saturday was just the latest in a string of French military engagements against al Qaeda in the Maghreb in support of local authorities there. The French army mobilized reconnaissance aircrafts, helicopters and special forces commandos stationed to free the aid worker and the friend visiting him and Paris insists that there's no alternative to its approach. Finding the right approach ""What is the right thing to do when you're confronted with terrorism?"" Foreign Ministry spokesman Bernard Valero asked. Großansicht des Bildes mit der Bildunterschrift: The hostages died in a rescue attempt near the border to Mali ""You have to resist! You have to stand up to them! When our fellow citizens are kidnapped, it's not possible to do nothing! Shaking hands and negotiating with terrorists is unacceptable and ineffective from a security perspective. There has been no government mistake."" Meanwhile, initial conclusions from the autopsies carried out on the two hostages' bodies have shed doubt on the French government's claim that both were executed by Al Qaida at the start of the French military intervention. Though one of the men was killed by a bullet shot at close range to the head, the other may have died from burns sustained when the vehicle he was being driven in was hit by a French missile. The French government has said two of its citizens kidnapped from a restaurant in the capital Niamey in the African country of Niger have been killed during a rescue operation. (09.01.2011) France rejects demands from al Qaeda hostage-takers France has rejected demands from an al Qaeda cell calling for the country to pull out its troops from Afghanistan. The hostage-takers said France must negotiate the release of hostages with Osama bin Laden directly. (19.11.2010) France on alert for potential terror threat France is on alert for possible terrorism after intelligence suggested a female suicide bomber was planning an attack. The French interior minister says the country is facing a ""real terrorist threat."" (21.09.2010) Islamic terrorism finding a safehaven in Africa Since the attacks of September 11, the West has focused its counterterrorism efforts in Central Asia. But with al Qaeda under pressure in Pakistan and Afghanistan, Islamic militants have found a new home in Africa. (24.08.2010) We're sorry, due to legal issues this content can not be transmitted as live stream. If you are inside the United States, it is still possible for you to enjoy DW-TV. For more information, please click Italians hard hit by plastic bag ban Analysis, background and commentary on issues tied to dialogue with the Islamic World."
"","Audi Debuts Super Bowl Companion Ad During the NFL Playoffs","2011-01-13T20:25:00Z","2011-01-13T20:25:00Z","www.prnewswire.com","http://www.prnewswire.com/news-releases/audi-debuts-super-bowl-companion-ad-during-the-nfl-playoffs-113474889.html","","","","Audi Debuts Super Bowl Companion Ad During the NFL Playoffs - In Audi's ongoing campaign to redefine luxury, the 60-second spot claims ""Luxury Has Progressed"" - Spot follows the storyline of the acclaimed children's book Goodnight Moon - The all-new 2011 A8 sedan will be the featured vehicle in both the companion and Super Bowl advertisements HERNDON, Va., Jan. 13, 2011 /PRNewswire/ -- Audi today announced a new 60-second TV advertisement billed as a prelude to its upcoming Super Bowl ad. An evolution of Audi's ongoing campaign to redefine luxury, the companion spot taps into viewers' notions of old luxury with the help of an unlikely literary inspiration: Goodnight Moon, the 1947 children's book by Margaret Wise Brown, one of the best-selling children's books of all time. The TV commercial titled ""Goodnight"" is inspired by the cadence and rhyme scheme of the original Goodnight Moon while taking the viewer on a journey through a traditional-style mansion laden with trite symbols of old, stuffy luxury. The 60-second spot methodically says goodnight to the age of old luxury, defined by gluttony and excess, and features the all-new 2011 Audi A8 flagship sedan, the most technologically-advanced vehicle the company has ever produced and the apex of Audi's new luxury lineup. The highly-acclaimed 2011 A8 will also be featured in Audi's upcoming Super Bowl TV spot, set to air in the first break after kick off on Super Bowl Sunday, Feb. 6, 2011. ""Research shows that consumer impressions are based in nostalgia and formed at a very young age. In 'Goodnight' Audi taps into these memories to break through the nostalgia and re-establish what it means to achieve luxury,"" said Scott Keogh, chief marketing officer, Audi of America. ""Today's luxury consumer exists in a world where status is no longer solely defined by tradition, but increasingly by their entrepreneurial accomplishments. As a result, they are seeking out new and more evolved luxury symbols that make them stand out from the crowd."" ""Goodnight"" begins airing Thursday, Jan 13 , across cable networks, followed by a national network debut on Sunday, Jan. 16, on CBS and FOX during the AFC and NFC divisional games. The spot also will air during the Sunday morning network news programs on ABC, CBS, FOX, and NBC. Super Bowl XLV will mark the fourth consecutive appearance for Audi, the only auto maker in its class with Super Bowl presence for four years running. Known for its aggressive and fun approach, Audi will once again deliver a fearless and intriguing Super Bowl spot that dares the viewer to re-think luxury. The 60-second TV advertisement is being created by San Francisco-based Venables Bell & Partners. ""We chose to feature the award-winning 2011 A8 because it represents today's standard of progressive luxury - sophisticated, yet memorable design, the most advanced technology available, and unmatched performance,"" said Keogh. The all new 2011 A8 sedan has been hailed as a technological masterpiece with striking aesthetics. Setting new standards of luxury, dynamism and efficiency, the A8 features a light-weight Aluminum Space Frame® body allowing it to achieve equal or greater fuel efficiency than leading luxury hybrid vehicles. Audi's flagship A8 sedan also features a 19-speaker Bang & Olufsen® sound system, MMI® touch, Audi pre-sense safety features and the Audi signature LED lighting. The past three years Audi has delivered highly-rated spots, including last year's ""Green Car"" ad featuring the Audi A3 TDI, Green Car Journal's 2010 ""Green Car of the Year,"" and a soundtrack created by rock legends Cheap Trick. The 2009 spot featured actor Jason Statham in a series of high-speed chase scenes involving luxury competitors, sending the dual message that luxury is evolving. The 2008 Audi spot delivered a parody of the movie ""The Godfather"" and signaled that the brand was ready to challenge the perceived luxury leaders by ""putting luxury on notice."" ABOUT AUDI Audi of America, Inc. and its 276 U.S. dealers offer a full line of German-engineered luxury vehicles. AUDI AG is among the most successful luxury automotive brands globally. During 2009 Audi outsold all other luxury brands in Europe, while in the U.S. market Audi posted the largest market share gain of any luxury automotive brand. Over the next few years, $2 billion annually on new products and technology. Visit Leading Federal-Mogul Technologies Featured on 2011 North American Car and Truck of the Year Other News Releases in New Products & Services 'Great American Resolution Contest' Takes New Year's Resolution Tradition to Social Media Cyber Switching Releases Firmware Update for ePower® Intelligent Power Distribution Units for releases, photos, ProfNet experts, and customized feeds just for Media. Existing PR Newswire Customer? You can use your existing account to Please enter the e-mail address you used to register in the form below, and click ""Send Email."" Your new password will be e-mailed to that address within a few minutes."
"Esperance Express - Front Page","Pink Lake mystery","2011-01-13T20:00:00Z","2011-01-13T20:00:00Z","www.esperanceexpress.com.au","http://www.esperanceexpress.com.au/news/local/news/general/pink-lake-mystery/2046654.aspx?src=rss","The latest news from Esperance Express","","","PINK Lake appears to be regaining its pinkish hue after around ten years of being a pale shade of its former glory. While Esperance has numerous lakes, there are few which have that intensity of pink colour, most being on private property. This distinctive colour is caused by the alga Dunaliella salina and the pink bacterium Halobacterium cutirubrum, both of which are salt tolerant. Halobacteria grows in the salt crust at the bottom of the lake, and any pink colour evident is due to a balance between the Dunaliella salina and the halobacteria. At high salinities, high temperatures and in high light, the alga accumulates the red carotenoid pigment, beta carotene (this is the same pigment as in carrots. The beta-carotene protects the alga against damage by high light and gives it the orange-red colour, which in turn colours the lake pink. Local historian, Merv Andre, points out that the lake commonly known as Pink Lake is officially named Spencer Lake. ""It's just always been known as the Pink Lake,"" he said, ""and is only one of three pink lakes in Western Australia which are coloured pink because of the alga, Dunaliella salina. ""The others are Lake Hillier on Middle Island and Hutt Lagoon, north of Geraldton. ""There might be other lakes which are pink, but it is not from Dunaliella salina."" Mr Andre says he believes the pink colour is now returning to the Pink Lake, following the closure of the local salt works last year. ""When I said I believed they were taking too much salt out of the lake and that this would have an adverse affect on the lake's colour, that was hotly contested,"" Mr Andre said. ""But I am sure that within five years, the lake will be a brilliant pink again."" Peter Lister, who was Manager of the WA Salt Supply Company, which mined salt from Pink Lake before the company finished operations mid-2010, said there were a few contributing factors to the lake's colour or lack of. ""When we have really wet years like we did in 2000, 2001 and 2005 that affects the colour,"" he said, ""and it takes a couple of years to recover from that. ""But it's the same every year, it starts to get pinker every year around mid-January to mid-February."" Mr Andre also said he had been told by ""people who are supposed to know"", that there is an underground hyper-saline stream, coming down from Norseman that feeds into Pink Lake. ""The colour of the lake is affected by its level of salinity and this is also affected by how much rainfall we get. ""So, in winter, you will find that when the lake gets to be less salty, with the inflow of winter rains, that the lake will cease to be as pink. ""It then takes some months for the alga blooms to reinstate themselves."" Mr Andre also pointed out that it was not uncommon for lakes in the area to be a variety of colours. ""My son has a property at Scaddan with ten lakes on it, and they are all different colours,"" he said. Department of Environment and Conservation (DEC) Acting District Nature Conservation Co-ordinator, Stephen Butler, said, ""Pink Lake is just one link in the chain of wetlands that encircle Esperance. These include Lake Warden, Woody Lake, Mullet Lake and Lake Monjingup. Esperance lakes are mostly salt lakes, with Shark Lake and Thistle Lake at Thistle Cove near Cape Le Grand the area's only known freshwater lakes. Lake Monjingup is close to being a freshwater lake, since its waters come from rain runoff, butit is still brackish. Dunaliella salina is the most salt tolerant alga (plant) known, and can grow in salinities as high as 35 per cent NaCI (Sodium Chloride) (seawater is approximately 3 percent NaCI). This is the highest in any organism."
"","Man shot in Okmulgee County after confrontation","2011-01-13T20:28:25Z","2011-01-13T20:28:25Z","www.tulsaworld.com","http://www.tulsaworld.com/site/articlepath.aspx?articleid=20110113_12_0_OKMULG931044&rss_lnk=1","","","DEON J. HAMPTON World Staff Writer","If you want to bookmark this article on your profile page you need to OKMULGEE - A man was shot Thursday afternoon following a confrontation, an official said. Three Okmulgee County sheriff's deputies and two Oklahoma Highway Patrol troopers responded to the shooting at a rural home about noon, Under Sheriff Fred McGuire said. Deputies said they didn't know what the confrontation stemmed from or where the victim was shot. Oklahoma State Bureau of Investigation agents are expected to help with the investigation."
"","Jenks school receives United Nations award","2011-01-13T21:00:45Z","2011-01-13T21:00:45Z","www.tulsaworld.com","http://www.tulsaworld.com/site/articlepath.aspx?articleid=20110113_19_0_JENKSS783681&rss_lnk=1","","","KIM ARCHER World Staff Writer","If you want to bookmark this article on your profile page you need to JENKS - Students at Jenks East Intermediate School can be positive about one thing - their school is the most positive school in the world, at least according to a branch of the United Nations. On Thursday, the school was presented the 2010 United Nations NGO Positive Peace award trophy in a morning assembly for the fifth- and sixth-graders. It was the first such recognition awarded to an elementary or intermediate school. ""Positivity. That sounds a lot like an attitude to me,"" Dr. Kirby Lehman told students, who sat quietly during the ceremony. He recalled several years ago when a Seattle fishmonger visited the school and shared with students his workday experience. ""He arrived at work at 6 a.m. and began his day of work with his hands in ice,"" Lehman said. ""He worked 6 a.m. to 6 p.m. handling dead fish all day. Can you imagine what he smelled like at 6 p.m.?"" But the fishmonger said he and his coworkers loved their work, he said. ""Why? They chose their attitude every day,"" Lehman said. Positive people are positive because they choose to be, he said. Celebrate Positive is the United Nations non-governmental organization that awards the positive recognition to schools, entertainers, businesses and sports figures who exemplify positivity in their communities. The group's president and chief executive officer, Scott Pederson, was snowed in at Atlanta and couldn't make the ceremony. But the school's principal, Jeff Wright, read a letter he wrote to Pederson wrote that the Positive Peace awards ""are meant to change the world's perspective that negativity is normal. Jenks East Intermediate is a wonderful model for schools to follow."""
"","Oklahoma chancellor vows to oppose guns on campus","2011-01-13T20:11:14Z","2011-01-13T20:11:14Z","www.tulsaworld.com","http://www.tulsaworld.com/site/articlepath.aspx?articleid=20110113_19_0_OKLAHO812450&rss_lnk=1","","","Associated Press","If you want to bookmark this article on your profile page you need to OKLAHOMA CITY - Oklahoma's chancellor of higher education vows to continue opposing any proposal to allow students to carry concealed weapons on campus. Chancellor Glen Johnson made the comments Thursday during a budget presentation to state lawmakers. He said the state regents and officials with all 25 state colleges and universities oppose such a move, saying it creates a ""more dangerous environment"" on campuses. Measures introduced in the last few legislative sessions have not been successful. Doesn't matter what he opposes. The bad guys don't play by the same rules that law-abiding folks do. Guess what? The guy in Arizona this past week or the guy at Virginia Tech a couple of years ago, or the guys at Columbine didn't say to themselves, ""gee, it's against the law for me to take these guns and start killing people; therefore I'm not going to do it."" They totally ingnored not just the gun laws, but the laws period."
"","Main break leaves Dewey without water","2011-01-13T20:24:11Z","2011-01-13T20:24:11Z","www.tulsaworld.com","http://www.tulsaworld.com/site/articlepath.aspx?articleid=20110113_11_0_DEWEYA26558&rss_lnk=1","","","LAURA SUMMERS World Correspondent","DEWEY - A break in a 16-inch main water line shut off water to the City of Dewey on Thursday, forcing officials to cancel school classes and causing a rush to grocery stores for residents seeking water. Phone calls began coming into Dewey City Hall by 7:30 a.m. from residents reporting problems with the system, according to Bob Jordan, Dewey director of operations. City officials were hoping to finish repairs to the system by the end of the day. Meanwhile, emergency responders remained on standby ready to render assistance when needed. ""We are completely out (of water),"" said Marilyn Ainesworth, manager of Marvin's Food Saver, the only grocery store in Dewey. ""The residents began coming in early this morning. We have a nursing home that is just right across the street and they got quite a bit."" The number of phone calls coming into Dewey City Hall in the morning was so high, a phone line burned out and had to be replaced, according to officials, who were diligently taking calls from concerned residents. Jordon said parts from Owasso and Bartlesville were being used to repair the line break, but it was unclear exactly how long it would take officials to get the system up and running again. Dewey, a town of about 3,300, is located just north of Bartlesville. The city purchases its water supplies from Bartlesville. The broken main affecting Dewey is located in north Bartlesville and also affected residents living nearby, Jordan said. When calls came in simultaneously to Bartlesville and Dewey, officials were able to pinpoint the problem quickly, he said. By 10:30 a.m., students and staff at Dewey Public Schools were dismissed for the day. The Washington County Emergency Management Office went on alert to help with the situation in Dewey if needed. Officials sent out a notice to all area fire departments that assistance will be needed if there is a fire in Dewey while the water is shut off. The Washington County Chapter of American Red Cross also offered assistance if needed during the water crisis."
"","Man shot in Okmulgee County after confrontation","2011-01-13T20:28:25Z","2011-01-13T20:28:25Z","www.tulsaworld.com","http://www.tulsaworld.com/site/articlepath.aspx?articleid=20110113_12_0_OKMULG931044&rss_lnk=1","","","DEON J. HAMPTON World Staff Writer","If you want to bookmark this article on your profile page you need to OKMULGEE - A man was shot Thursday afternoon following a confrontation, an official said. Three Okmulgee County sheriff's deputies and two Oklahoma Highway Patrol troopers responded to the shooting at a rural home about noon, Under Sheriff Fred McGuire said. Deputies said they didn't know what the confrontation stemmed from or where the victim was shot. Oklahoma State Bureau of Investigation agents are expected to help with the investigation."
"","Jenks school receives United Nations award","2011-01-13T21:00:45Z","2011-01-13T21:00:45Z","www.tulsaworld.com","http://www.tulsaworld.com/site/articlepath.aspx?articleid=20110113_19_0_JENKSS783681&rss_lnk=1","","","KIM ARCHER World Staff Writer","If you want to bookmark this article on your profile page you need to JENKS - Students at Jenks East Intermediate School can be positive about one thing - their school is the most positive school in the world, at least according to a branch of the United Nations. On Thursday, the school was presented the 2010 United Nations NGO Positive Peace award trophy in a morning assembly for the fifth- and sixth-graders. It was the first such recognition awarded to an elementary or intermediate school. ""Positivity. That sounds a lot like an attitude to me,"" Dr. Kirby Lehman told students, who sat quietly during the ceremony. He recalled several years ago when a Seattle fishmonger visited the school and shared with students his workday experience. ""He arrived at work at 6 a.m. and began his day of work with his hands in ice,"" Lehman said. ""He worked 6 a.m. to 6 p.m. handling dead fish all day. Can you imagine what he smelled like at 6 p.m.?"" But the fishmonger said he and his coworkers loved their work, he said. ""Why? They chose their attitude every day,"" Lehman said. Positive people are positive because they choose to be, he said. Celebrate Positive is the United Nations non-governmental organization that awards the positive recognition to schools, entertainers, businesses and sports figures who exemplify positivity in their communities. The group's president and chief executive officer, Scott Pederson, was snowed in at Atlanta and couldn't make the ceremony. But the school's principal, Jeff Wright, read a letter he wrote to Pederson wrote that the Positive Peace awards ""are meant to change the world's perspective that negativity is normal. Jenks East Intermediate is a wonderful model for schools to follow."""
"","Main break leaves Dewey without water","2011-01-13T20:24:11Z","2011-01-13T20:24:11Z","www.tulsaworld.com","http://www.tulsaworld.com/site/articlepath.aspx?articleid=20110113_11_0_DEWEYA26558&rss_lnk=1","","","LAURA SUMMERS World Correspondent","DEWEY - A break in a 16-inch main water line shut off water to the City of Dewey on Thursday, forcing officials to cancel school classes and causing a rush to grocery stores for residents seeking water. Phone calls began coming into Dewey City Hall by 7:30 a.m. from residents reporting problems with the system, according to Bob Jordan, Dewey director of operations. City officials were hoping to finish repairs to the system by the end of the day. Meanwhile, emergency responders remained on standby ready to render assistance when needed. ""We are completely out (of water),"" said Marilyn Ainesworth, manager of Marvin's Food Saver, the only grocery store in Dewey. ""The residents began coming in early this morning. We have a nursing home that is just right across the street and they got quite a bit."" The number of phone calls coming into Dewey City Hall in the morning was so high, a phone line burned out and had to be replaced, according to officials, who were diligently taking calls from concerned residents. Jordon said parts from Owasso and Bartlesville were being used to repair the line break, but it was unclear exactly how long it would take officials to get the system up and running again. Dewey, a town of about 3,300, is located just north of Bartlesville. The city purchases its water supplies from Bartlesville. The broken main affecting Dewey is located in north Bartlesville and also affected residents living nearby, Jordan said. When calls came in simultaneously to Bartlesville and Dewey, officials were able to pinpoint the problem quickly, he said. By 10:30 a.m., students and staff at Dewey Public Schools were dismissed for the day. The Washington County Emergency Management Office went on alert to help with the situation in Dewey if needed. Officials sent out a notice to all area fire departments that assistance will be needed if there is a fire in Dewey while the water is shut off. The Washington County Chapter of American Red Cross also offered assistance if needed during the water crisis."
"","Oklahoma chancellor vows to oppose guns on campus","2011-01-13T20:11:14Z","2011-01-13T20:11:14Z","www.tulsaworld.com","http://www.tulsaworld.com/site/articlepath.aspx?articleid=20110113_19_0_OKLAHO812450&rss_lnk=1","","","Associated Press","If you want to bookmark this article on your profile page you need to OKLAHOMA CITY - Oklahoma's chancellor of higher education vows to continue opposing any proposal to allow students to carry concealed weapons on campus. Chancellor Glen Johnson made the comments Thursday during a budget presentation to state lawmakers. He said the state regents and officials with all 25 state colleges and universities oppose such a move, saying it creates a ""more dangerous environment"" on campuses. Measures introduced in the last few legislative sessions have not been successful. Doesn't matter what he opposes. The bad guys don't play by the same rules that law-abiding folks do. Guess what? The guy in Arizona this past week or the guy at Virginia Tech a couple of years ago, or the guys at Columbine didn't say to themselves, ""gee, it's against the law for me to take these guns and start killing people; therefore I'm not going to do it."" They totally ingnored not just the gun laws, but the laws period."
"USCHO.com","NCAA, Westwood One extend deal to air Frozen Four on radio","2011-01-13T20:56:20Z","2011-01-13T20:56:20Z","www.uscho.com","http://www.uscho.com/2011/01/13/ncaa-westwood-one-extend-deal-to-air-frozen-four-on-radio/","Men's and Women's D-I and D-III College Hockey News, Features, Scores, Statistics, Fan Forum, Blogs","News Brief","USCHO Staff Report","USCHO Staff Report • Thursday, January 13, 2011 The NCAA and Westwood One have announced a multi-year extension to a contract that will keep the men's Frozen Four on national radio. Details of the agreement were not announced. In addition to the Frozen Four, Westwood One broadcasts the men's and women's basketball, baseball, softball and men's lacrosse championships. The following is a self-policing forum for discussing views on this story. Comments that are derogatory, make personal attacks, are abusive, or contain profanity or racism will be removed at our discretion. USCHO.com is not responsible for comments posted by users. Please report any inappropriate or offensive comments by clicking the ""Flag"" link next to that comment in order to alert the moderator. h2 class=""widgettitle"">The Latest Moments, memories come back when it's Minnesota-North Dakota week WCHA Blog: Hard work and leadership: cornerstones of MSU's surge h2 class=""widgettitle"">Question of the week Yale is currently an almost unanimous No. 1 in the USCHO poll. What will their fate be the rest of the way? They are a legitimate powerhouse that should reach the Frozen Four. I suspect that they're overachieving right now but still a very good team. Look for them to end up as a No. 2 seed in the NCAA tournament and to win at least a game. Clearly they are a strong team, but given that the best teams they've played so far are RPI, Union, and Colorado College, it's really hard to compare them to teams in other conferences."
